"","country","equipment_type","destroyed","abandoned","captured","damaged","type_total","row_id","Date"
"1","Russia","All Types",2416,316,1349,75,4156,1,"2022-05-28"
"2","Russia","Tanks",410,55,247,22,734,2,"2022-05-28"
"3","Russia","Armoured Fighting Vehicles",231,36,135,3,405,3,"2022-05-28"
"4","Russia","Infantry Fighting Vehicles",493,64,236,12,805,4,"2022-05-28"
"5","Russia","Armoured Personnel Carriers",41,14,55,2,112,5,"2022-05-28"
"6","Russia","Mine-Resistant Ambush Protected",14,3,8,1,26,6,"2022-05-28"
"7","Russia","Infantry Mobility Vehicles",70,5,33,2,110,7,"2022-05-28"
"8","Russia","Command Posts And Communications Stations",37,8,34,0,79,8,"2022-05-28"
"9","Russia","Engineering Vehicles And Equipment",50,39,67,0,156,9,"2022-05-28"
"10","Russia","Self-Propelled Anti-Tank Missile Systems",7,3,7,0,17,10,"2022-05-28"
"11","Russia","Heavy Mortars",5,0,8,0,13,11,"2022-05-28"
"12","Russia","Towed Artillery",13,5,39,4,61,12,"2022-05-28"
"13","Russia","Self-Propelled Artillery",54,16,45,2,117,13,"2022-05-28"
"14","Russia","Multiple Rocket Launchers",33,3,32,1,69,14,"2022-05-28"
"15","Russia","Anti-Aircraft Guns",2,0,5,0,7,15,"2022-05-28"
"16","Russia","Self-Propelled Anti-Aircraft Guns",7,2,7,0,16,16,"2022-05-28"
"17","Russia","Surface-To-Air Missile Systems",34,7,21,1,63,17,"2022-05-28"
"18","Russia","Radars",4,0,6,0,10,18,"2022-05-28"
"19","Russia","Jammers And Deception Systems",5,0,2,2,9,19,"2022-05-28"
"20","Russia","Aircraft",27,0,0,1,28,20,"2022-05-28"
"21","Russia","Helicopters",40,1,1,1,43,21,"2022-05-28"
"22","Russia","Unmanned Aerial Vehicles",41,0,37,0,78,22,"2022-05-28"
"23","Russia","Naval Ships",7,0,0,2,9,23,"2022-05-28"
"24","Russia","Logistics Trains",2,0,0,0,2,24,"2022-05-28"
"25","Russia","Trucks, Vehicles and Jeeps",798,68,296,22,1184,25,"2022-05-28"
"26","Ukraine","All Types",520,35,516,25,1096,1,"2022-05-28"
"27","Ukraine","Tanks",81,8,90,3,182,2,"2022-05-28"
"28","Ukraine","Armoured Fighting Vehicles",29,4,51,0,84,3,"2022-05-28"
"29","Ukraine","Infantry Fighting Vehicles",62,9,48,3,122,4,"2022-05-28"
"30","Ukraine","Armoured Personnel Carriers",20,3,40,1,64,5,"2022-05-28"
"31","Ukraine","Infantry Mobility Vehicles",32,1,62,1,96,6,"2022-05-28"
"32","Ukraine","Command Posts And Communications Stations",0,0,2,0,2,7,"2022-05-28"
"33","Ukraine","Engineering Vehicles",3,0,10,0,13,8,"2022-05-28"
"34","Ukraine","Self-Propelled Anti-Tank Missile Systems",5,0,6,0,11,9,"2022-05-28"
"35","Ukraine","Towed Artillery",9,3,16,3,31,10,"2022-05-28"
"36","Ukraine","Self-Propelled Artillery",12,1,15,5,33,11,"2022-05-28"
"37","Ukraine","Multiple Rocket Launchers",14,0,5,0,19,12,"2022-05-28"
"38","Ukraine","Anti-Aircraft Guns",0,0,3,0,3,13,"2022-05-28"
"39","Ukraine","Self-Propelled Anti-Aircraft Guns
",0,0,2,0,2,14,"2022-05-28"
"40","Ukraine","Surface-To-Air Missile Systems
",37,1,6,0,44,15,"2022-05-28"
"41","Ukraine","Radars And Communications Equipment",11,1,8,3,23,16,"2022-05-28"
"42","Ukraine","Aircraft",22,0,0,1,23,17,"2022-05-28"
"43","Ukraine","Helicopters",8,0,1,0,9,18,"2022-05-28"
"44","Ukraine","Unmanned Aerial Vehicles",20,0,4,0,24,19,"2022-05-28"
"45","Ukraine","Naval Ships",5,0,13,0,18,20,"2022-05-28"
"46","Ukraine","Trucks, Vehicles and Jeeps",138,5,147,5,295,21,"2022-05-28"
