"","country","equipment_type","destroyed","abandoned","captured","damaged","type_total","row_id","Date"
"1","Russia","All Types",4657,308,2462,168,7595,1,"2022-10-27"
"2","Russia","Tanks",822,55,495,56,1428,2,"2022-10-27"
"3","Russia","Armoured Fighting Vehicles",424,25,228,9,686,3,"2022-10-27"
"4","Russia","Infantry Fighting Vehicles",999,77,510,33,1619,4,"2022-10-27"
"5","Russia","Armoured Personnel Carriers",144,13,90,5,252,5,"2022-10-27"
"6","Russia","Mine-Resistant Ambush Protected",26,1,10,4,41,6,"2022-10-27"
"7","Russia","Infantry Mobility Vehicles",108,1,54,2,165,7,"2022-10-27"
"8","Russia","Command Posts And Communications Stations",93,7,85,0,185,8,"2022-10-27"
"9","Russia","Engineering Vehicles And Equipment",96,39,100,2,237,9,"2022-10-27"
"10","Russia","Self-Propelled Anti-Tank Missile Systems",9,5,14,0,28,10,"2022-10-27"
"11","Russia","Heavy Mortars",11,0,14,0,25,11,"2022-10-27"
"12","Russia","Artillery Support Vehicles And Equipment",34,2,38,0,74,12,"2022-10-27"
"13","Russia","Towed Artillery",44,5,65,7,121,13,"2022-10-27"
"14","Russia","Self-Propelled Artillery",135,13,99,6,253,14,"2022-10-27"
"15","Russia","Multiple Rocket Launchers",93,2,50,1,146,15,"2022-10-27"
"16","Russia","Anti-Aircraft Guns",3,0,12,0,15,16,"2022-10-27"
"17","Russia","Self-Propelled Anti-Aircraft Guns",10,3,7,0,20,17,"2022-10-27"
"18","Russia","Surface-To-Air Missile Systems",46,8,22,2,78,18,"2022-10-27"
"19","Russia","Radars",7,0,9,0,16,19,"2022-10-27"
"20","Russia","Jammers And Deception Systems",10,0,5,1,16,20,"2022-10-27"
"21","Russia","Aircraft",61,0,0,2,63,21,"2022-10-27"
"22","Russia","Helicopters",53,0,1,0,54,22,"2022-10-27"
"23","Russia","Unmanned Aerial Vehicles",68,0,73,0,141,23,"2022-10-27"
"24","Russia","Naval Ships",8,0,0,3,11,24,"2022-10-27"
"25","Russia","Logistics Trains",5,0,0,0,5,25,"2022-10-27"
"26","Russia","Trucks, Vehicles and Jeeps",1359,54,480,33,1926,26,"2022-10-27"
"27","Ukraine","All Types",1204,64,766,71,2105,1,"2022-10-27"
"28","Ukraine","Tanks",185,14,128,10,337,2,"2022-10-27"
"29","Ukraine","Armoured Fighting Vehicles",101,4,74,2,181,3,"2022-10-27"
"30","Ukraine","Infantry Fighting Vehicles",232,19,76,9,336,4,"2022-10-27"
"31","Ukraine","Armoured Personnel Carriers",83,8,80,8,179,5,"2022-10-27"
"32","Ukraine","Mine-Resistant Ambush Protected",13,1,4,3,21,6,"2022-10-27"
"33","Ukraine","Infantry Mobility Vehicles",84,4,106,7,201,7,"2022-10-27"
"34","Ukraine","Command Posts And Communications Stations",4,0,3,0,7,8,"2022-10-27"
"35","Ukraine","Engineering Vehicles And Equipment",13,0,18,0,31,9,"2022-10-27"
"36","Ukraine","Self-Propelled Anti-Tank Missile Systems",8,1,11,0,20,10,"2022-10-27"
"37","Ukraine","Artillery Support Vehicles And Equipment",7,0,11,0,18,11,"2022-10-27"
"38","Ukraine","Towed Artillery",38,3,13,8,62,12,"2022-10-27"
"39","Ukraine","Self-Propelled Artillery",33,1,25,10,69,13,"2022-10-27"
"40","Ukraine","Multiple Rocket Launchers",20,0,9,0,29,14,"2022-10-27"
"41","Ukraine","Anti-Aircraft Guns",0,0,4,0,4,15,"2022-10-27"
"42","Ukraine","Self-Propelled Anti-Aircraft Guns
",0,0,2,1,3,16,"2022-10-27"
"43","Ukraine","Surface-To-Air Missile Systems
",44,1,7,1,53,17,"2022-10-27"
"44","Ukraine","Radars And Communications Equipment",16,0,11,4,31,18,"2022-10-27"
"45","Ukraine","Jammers And Deception Systems",0,0,1,0,1,19,"2022-10-27"
"46","Ukraine","Aircraft",52,0,1,0,53,20,"2022-10-27"
"47","Ukraine","Helicopters",16,0,3,1,20,21,"2022-10-27"
"48","Ukraine","Unmanned Aerial Vehicles",32,0,14,0,46,22,"2022-10-27"
"49","Ukraine","Naval Ships",7,0,13,0,20,23,"2022-10-27"
"50","Ukraine","Trucks, Vehicles and Jeeps",209,5,161,8,383,24,"2022-10-27"
