"","latitude","longitude","bright_ti4","scan","track","acq_date","acq_time","satellite","confidence","version","bright_ti5","frp","daynight"
"1",61.38683,46.43523,299.12,0.49,0.65,"2023-04-16",107,1,"nominal","2.0NRT",263.51,1.58,"N"
"2",59.15015,37.86575,345.85,0.36,0.57,"2023-04-16",109,1,"nominal","2.0NRT",274.26,2.91,"N"
"3",59.14832,37.87102,304.18,0.36,0.57,"2023-04-16",109,1,"nominal","2.0NRT",277.9,2.91,"N"
"4",59.14753,37.85477,298.29,0.36,0.57,"2023-04-16",109,1,"nominal","2.0NRT",274.59,1.1,"N"
"5",59.14311,37.84897,299.26,0.36,0.57,"2023-04-16",109,1,"nominal","2.0NRT",273.77,1.1,"N"
"6",59.13182,37.78897,297.28,0.36,0.57,"2023-04-16",109,1,"nominal","2.0NRT",264.84,0.64,"N"
"7",59.13113,37.79031,304.39,0.36,0.57,"2023-04-16",109,1,"nominal","2.0NRT",264.86,0.74,"N"
"8",60.21687,29.61736,296.45,0.57,0.43,"2023-04-16",109,1,"nominal","2.0NRT",269.18,1.27,"N"
"9",60.52309,28.13452,296.34,0.51,0.41,"2023-04-16",109,1,"nominal","2.0NRT",262.33,0.43,"N"
"10",52.53983,39.62955,309.77,0.77,0.78,"2023-04-16",109,1,"nominal","2.0NRT",267.76,3.19,"N"
"11",47.95308,134.95461,339.35,0.57,0.69,"2023-04-16",232,1,"nominal","2.0NRT",281.52,7.63,"D"
"12",48.06601,133.00903,343.15,0.68,0.74,"2023-04-16",234,1,"nominal","2.0NRT",269.2,17.44,"D"
"13",48.06307,133.00096,355.84,0.68,0.74,"2023-04-16",234,1,"nominal","2.0NRT",272.63,28.48,"D"
"14",48.06316,132.97983,355.39,0.68,0.74,"2023-04-16",234,1,"nominal","2.0NRT",269.18,10.9,"D"
"15",48.0602,132.97169,336.27,0.68,0.74,"2023-04-16",234,1,"nominal","2.0NRT",270.33,10.9,"D"
"16",48.05678,132.97589,339.32,0.68,0.74,"2023-04-16",234,1,"nominal","2.0NRT",270.48,8.36,"D"
"17",48.06281,132.97101,329.53,0.68,0.74,"2023-04-16",234,1,"nominal","2.0NRT",268.91,6.26,"D"
"18",47.74653,131.8721,348.39,0.78,0.78,"2023-04-16",234,1,"nominal","2.0NRT",286.08,33.61,"D"
"19",47.74999,131.8812,356.39,0.77,0.78,"2023-04-16",234,1,"low","2.0NRT",273.97,33.61,"D"
"20",47.75624,131.87596,356.39,0.77,0.78,"2023-04-16",234,1,"low","2.0NRT",278.71,33.61,"D"
"21",47.76599,131.7711,343.64,0.78,0.78,"2023-04-16",234,1,"nominal","2.0NRT",276.34,9.89,"D"
"22",47.75602,131.88208,349.64,0.77,0.78,"2023-04-16",234,1,"nominal","2.0NRT",273.48,32.4,"D"
"23",47.75251,131.87302,353.97,0.77,0.78,"2023-04-16",234,1,"nominal","2.0NRT",284.64,46.61,"D"
"24",47.74902,131.86397,350.98,0.78,0.78,"2023-04-16",234,1,"nominal","2.0NRT",280.07,46.61,"D"
"25",47.76556,131.77789,329.39,0.78,0.78,"2023-04-16",234,1,"nominal","2.0NRT",274.77,10.19,"D"
"26",47.76204,131.76874,327.71,0.78,0.78,"2023-04-16",234,1,"nominal","2.0NRT",274.2,8.98,"D"
"27",47.8447,131.60435,332.4,0.79,0.78,"2023-04-16",234,1,"nominal","2.0NRT",275.08,4.87,"D"
"28",48.01913,131.86646,339.33,0.76,0.77,"2023-04-16",234,1,"nominal","2.0NRT",277.96,7.2,"D"
"29",48.01787,131.86732,328.91,0.76,0.77,"2023-04-16",234,1,"nominal","2.0NRT",277.43,7.02,"D"
"30",48.66537,133.31667,327.61,0.63,0.72,"2023-04-16",234,1,"nominal","2.0NRT",269.09,5.77,"D"
"31",48.67121,133.31184,340.36,0.63,0.72,"2023-04-16",234,1,"nominal","2.0NRT",269.88,9.97,"D"
"32",48.66851,133.30428,330.62,0.63,0.72,"2023-04-16",234,1,"nominal","2.0NRT",269.06,7.66,"D"
"33",48.67075,133.31332,335.34,0.63,0.72,"2023-04-16",234,1,"nominal","2.0NRT",269.78,7.2,"D"
"34",48.66802,133.3058,350.05,0.63,0.72,"2023-04-16",234,1,"nominal","2.0NRT",270.3,7.2,"D"
"35",49.12626,134.28978,348.83,0.55,0.68,"2023-04-16",234,1,"nominal","2.0NRT",275.73,5.45,"D"
"36",49.12392,134.28299,332.6,0.55,0.68,"2023-04-16",234,1,"nominal","2.0NRT",274.81,5.45,"D"
"37",49.12305,134.28554,333.45,0.55,0.68,"2023-04-16",234,1,"nominal","2.0NRT",275.31,5.48,"D"
"38",49.13119,134.28827,332.47,0.55,0.68,"2023-04-16",234,1,"nominal","2.0NRT",273.46,8.03,"D"
"39",49.12881,134.28149,329.22,0.55,0.68,"2023-04-16",234,1,"nominal","2.0NRT",274.24,5.48,"D"
"40",49.34116,130.11711,325.84,0.79,0.78,"2023-04-16",234,1,"nominal","2.0NRT",283.89,3.46,"D"
"41",51.60636,128.21468,327.4,0.75,0.77,"2023-04-16",234,1,"nominal","2.0NRT",283.4,5.59,"D"
"42",51.6062,128.21884,333.78,0.75,0.77,"2023-04-16",234,1,"nominal","2.0NRT",283.5,9.22,"D"
"43",47.91367,131.26105,353.98,0.41,0.37,"2023-04-16",414,1,"nominal","2.0NRT",282.56,9.21,"D"
