"","latitude","longitude","bright_ti4","scan","track","acq_date","acq_time","satellite","confidence","version","bright_ti5","frp","daynight"
"1",71.26131,72.07063,344.82,0.48,0.48,"2022-12-12",5,1,"nominal","2.0NRT",253.67,11.16,"N"
"2",71.25778,72.07885,346.7,0.48,0.48,"2022-12-12",5,1,"nominal","2.0NRT",254.19,11.16,"N"
"3",71.2586,72.05952,345.17,0.48,0.48,"2022-12-12",5,1,"nominal","2.0NRT",253.01,11.16,"N"
"4",71.25508,72.06773,336.52,0.48,0.48,"2022-12-12",5,1,"nominal","2.0NRT",255.71,11.16,"N"
"5",71.25679,71.83929,342.01,0.48,0.48,"2022-12-12",5,1,"nominal","2.0NRT",251.81,6.56,"N"
"6",68.6095,58.02417,335.92,0.39,0.44,"2022-12-12",7,1,"nominal","2.0NRT",248.92,5.16,"N"
"7",68.61674,57.96508,325.21,0.39,0.44,"2022-12-12",7,1,"nominal","2.0NRT",248.05,2.04,"N"
"8",67.17976,56.63038,325.76,0.42,0.46,"2022-12-12",7,1,"nominal","2.0NRT",247.42,2.14,"N"
"9",67.18038,56.62451,336.49,0.42,0.46,"2022-12-12",7,1,"nominal","2.0NRT",245.25,3.68,"N"
"10",31.48073,31.74485,295.9,0.34,0.56,"2022-12-12",20,1,"nominal","2.0NRT",285.52,2.46,"N"
"11",31.47573,31.74321,367,0.34,0.56,"2022-12-12",20,1,"high","2.0NRT",287.33,2.46,"N"
"12",31.47658,31.73973,304.75,0.34,0.56,"2022-12-12",20,1,"nominal","2.0NRT",286,2.46,"N"
"13",31.32887,32.14036,303.04,0.36,0.58,"2022-12-12",20,1,"nominal","2.0NRT",286.34,1.38,"N"
"14",31.31502,32.15174,296.67,0.36,0.58,"2022-12-12",20,1,"nominal","2.0NRT",285.17,0.27,"N"
"15",31.41459,31.36265,298.76,0.33,0.55,"2022-12-12",20,1,"nominal","2.0NRT",284.08,0.51,"N"
"16",30.70364,33.84962,320.15,0.47,0.64,"2022-12-12",20,1,"nominal","2.0NRT",286.27,3.15,"N"
"17",30.7043,33.85035,320.34,0.47,0.64,"2022-12-12",20,1,"nominal","2.0NRT",286.08,3.89,"N"
"18",31.12041,29.81359,296.17,0.54,0.51,"2022-12-12",20,1,"nominal","2.0NRT",268.68,0.66,"N"
"19",31.03145,29.75724,301.73,0.54,0.51,"2022-12-12",20,1,"nominal","2.0NRT",275.37,2.14,"N"
"20",31.02808,29.75473,306.76,0.54,0.51,"2022-12-12",20,1,"nominal","2.0NRT",276.73,1.65,"N"
"21",29.95212,32.50685,308.66,0.41,0.61,"2022-12-12",20,1,"nominal","2.0NRT",286.42,1.67,"N"
"22",30.12093,31.28114,296.37,0.35,0.56,"2022-12-12",20,1,"nominal","2.0NRT",285.24,0.37,"N"
"23",30.93436,27.55644,315.14,0.41,0.45,"2022-12-12",20,1,"nominal","2.0NRT",282.21,1,"N"
