"","latitude","longitude","bright_ti4","scan","track","acq_date","acq_time","satellite","confidence","version","bright_ti5","frp","daynight"
"1",63.04981,152.35651,328.07,0.4,0.6,"2022-07-30",30,1,"nominal","2.0NRT",289.15,4.27,"D"
"2",63.07603,152.38574,329.58,0.39,0.6,"2022-07-30",30,1,"nominal","2.0NRT",289.24,4.11,"D"
"3",63.07588,152.36681,367,0.39,0.6,"2022-07-30",30,1,"high","2.0NRT",298.36,13,"D"
"4",63.07157,152.35587,367,0.39,0.6,"2022-07-30",30,1,"high","2.0NRT",292.99,12.44,"D"
"5",63.07799,152.37215,331.93,0.39,0.6,"2022-07-30",30,1,"nominal","2.0NRT",283.52,13,"D"
"6",63.07383,152.3616,341.45,0.39,0.6,"2022-07-30",30,1,"nominal","2.0NRT",292.16,12.44,"D"
"7",63.09793,152.40424,334.36,0.39,0.6,"2022-07-30",30,1,"nominal","2.0NRT",290.09,8.61,"D"
"8",63.07859,152.35509,340.98,0.39,0.6,"2022-07-30",30,1,"nominal","2.0NRT",285.95,9.74,"D"
"9",63.08051,152.35995,356.6,0.39,0.6,"2022-07-30",30,1,"low","2.0NRT",274.9,9.07,"D"
"10",63.11904,152.43939,367,0.39,0.59,"2022-07-30",30,1,"high","2.0NRT",295.06,9.23,"D"
"11",63.1049,152.40338,337.81,0.39,0.6,"2022-07-30",30,1,"nominal","2.0NRT",285.96,10.52,"D"
"12",63.10214,152.39632,356.22,0.39,0.6,"2022-07-30",30,1,"nominal","2.0NRT",298.48,8.61,"D"
"13",63.13015,152.44914,331.5,0.39,0.59,"2022-07-30",30,1,"nominal","2.0NRT",290.68,5.34,"D"
"14",63.1162,152.41356,337.09,0.39,0.59,"2022-07-30",30,1,"nominal","2.0NRT",287.67,6.08,"D"
"15",63.11362,152.40698,355.75,0.39,0.59,"2022-07-30",30,1,"nominal","2.0NRT",288.67,6.08,"D"
"16",63.13874,152.45247,367,0.39,0.59,"2022-07-30",30,1,"high","2.0NRT",291.9,6.34,"D"
"17",63.13674,152.44739,339.13,0.39,0.59,"2022-07-30",30,1,"nominal","2.0NRT",294.38,6.34,"D"
"18",63.07368,152.35648,367,0.39,0.6,"2022-07-30",30,1,"high","2.0NRT",290.06,13.22,"D"
"19",63.07584,152.36191,345.95,0.39,0.6,"2022-07-30",30,1,"nominal","2.0NRT",303.59,23.35,"D"
"20",63.0715,152.35109,335.49,0.39,0.6,"2022-07-30",30,1,"nominal","2.0NRT",289.01,13.22,"D"
"21",63.07788,152.367,356.23,0.39,0.6,"2022-07-30",30,1,"low","2.0NRT",282.67,23.35,"D"
"22",63.10026,152.40457,336.37,0.39,0.6,"2022-07-30",30,1,"nominal","2.0NRT",288.83,3.91,"D"
"23",63.09734,152.39728,333.86,0.39,0.6,"2022-07-30",30,1,"nominal","2.0NRT",293.71,4.6,"D"
"24",63.12143,152.43927,328.84,0.39,0.59,"2022-07-30",30,1,"nominal","2.0NRT",293.13,4.89,"D"
"25",63.11943,152.43423,355.36,0.39,0.59,"2022-07-30",30,1,"nominal","2.0NRT",297.53,4.89,"D"
"26",63.11227,152.41626,335.88,0.39,0.59,"2022-07-30",30,1,"nominal","2.0NRT",288.58,4.87,"D"
"27",63.10432,152.39632,356.2,0.39,0.6,"2022-07-30",30,1,"low","2.0NRT",289.22,11.33,"D"
"28",63.13438,152.45338,346.55,0.39,0.59,"2022-07-30",30,1,"nominal","2.0NRT",291.08,7.44,"D"
"29",63.11561,152.40622,351.27,0.39,0.59,"2022-07-30",30,1,"nominal","2.0NRT",287.54,4.87,"D"
"30",63.14141,152.45264,344.52,0.39,0.59,"2022-07-30",30,1,"nominal","2.0NRT",289.14,9.32,"D"
"31",63.13915,152.44696,343.99,0.39,0.59,"2022-07-30",30,1,"nominal","2.0NRT",292.26,8.57,"D"
"32",63.14582,152.44534,367,0.39,0.59,"2022-07-30",30,1,"high","2.0NRT",291.09,9.32,"D"
"33",63.14381,152.44026,335.11,0.39,0.59,"2022-07-30",30,1,"nominal","2.0NRT",292.17,8.57,"D"
"34",63.06442,152.24117,330.48,0.4,0.6,"2022-07-30",30,1,"nominal","2.0NRT",292.21,2.61,"D"
"35",63.14817,152.43279,345.88,0.39,0.59,"2022-07-30",30,1,"nominal","2.0NRT",299.02,26.66,"D"
"36",63.14994,152.43729,356.2,0.39,0.59,"2022-07-30",30,1,"low","2.0NRT",286.99,18.38,"D"
"37",63.16212,152.43112,367,0.39,0.59,"2022-07-30",30,1,"high","2.0NRT",296.44,7.9,"D"
"38",63.16401,152.4359,351.41,0.39,0.59,"2022-07-30",30,1,"nominal","2.0NRT",285.9,7.9,"D"
"39",63.07941,152.22318,333.51,0.4,0.6,"2022-07-30",30,1,"nominal","2.0NRT",294.9,2.8,"D"
"40",63.16642,152.42352,329.16,0.39,0.59,"2022-07-30",30,1,"nominal","2.0NRT",286.64,7.9,"D"
"41",63.08598,152.22115,326.69,0.4,0.6,"2022-07-30",30,1,"nominal","2.0NRT",291.27,2.8,"D"
"42",63.08359,152.21513,330.6,0.4,0.6,"2022-07-30",30,1,"nominal","2.0NRT",290.19,2.8,"D"
"43",63.16826,152.42818,356.07,0.39,0.59,"2022-07-30",30,1,"low","2.0NRT",285.81,7.9,"D"
"44",63.09996,152.23767,367,0.4,0.6,"2022-07-30",30,1,"high","2.0NRT",293.4,16.46,"D"
"45",63.09747,152.2314,367,0.4,0.6,"2022-07-30",30,1,"high","2.0NRT",296.45,16.46,"D"
"46",63.17066,152.41579,352.77,0.39,0.59,"2022-07-30",30,1,"nominal","2.0NRT",291.01,8.65,"D"
"47",63.095,152.22523,346.47,0.4,0.6,"2022-07-30",30,1,"nominal","2.0NRT",302.46,27.94,"D"
"48",63.17249,152.42043,356.38,0.39,0.59,"2022-07-30",30,1,"low","2.0NRT",289.32,8.65,"D"
"49",63.18253,152.40887,339.41,0.39,0.59,"2022-07-30",30,1,"nominal","2.0NRT",287.03,7.13,"D"
"50",63.18856,152.40567,367,0.39,0.59,"2022-07-30",30,1,"high","2.0NRT",290.61,7.13,"D"
"51",63.18673,152.40102,333.66,0.39,0.59,"2022-07-30",30,1,"nominal","2.0NRT",289.69,7.13,"D"
"52",63.20508,152.31796,344.05,0.39,0.59,"2022-07-30",30,1,"nominal","2.0NRT",286.23,8.57,"D"
"53",63.2174,152.29361,354.66,0.39,0.59,"2022-07-30",30,1,"nominal","2.0NRT",289.61,8.16,"D"
"54",63.21527,152.28821,346.41,0.39,0.59,"2022-07-30",30,1,"nominal","2.0NRT",296.01,8.16,"D"
"55",63.20387,152.30943,340.63,0.39,0.59,"2022-07-30",30,1,"nominal","2.0NRT",290.02,4.48,"D"
"56",63.21221,152.29353,353.9,0.39,0.59,"2022-07-30",30,1,"nominal","2.0NRT",294.32,7.54,"D"
"57",63.21706,152.28726,344.31,0.39,0.59,"2022-07-30",30,1,"nominal","2.0NRT",293.27,5.39,"D"
"58",63.24498,152.26534,350.68,0.39,0.59,"2022-07-30",30,1,"nominal","2.0NRT",286.13,6.68,"D"
"59",63.24192,152.25761,327.99,0.39,0.59,"2022-07-30",30,1,"nominal","2.0NRT",288.46,6.47,"D"
"60",63.21366,152.16803,350.35,0.39,0.6,"2022-07-30",30,1,"nominal","2.0NRT",295.8,5.12,"D"
"61",63.22024,152.16606,331.64,0.39,0.59,"2022-07-30",30,1,"nominal","2.0NRT",293.98,5.12,"D"
"62",65.50924,157.30392,348.16,0.47,0.48,"2022-07-30",30,1,"nominal","2.0NRT",294.04,5.11,"D"
"63",65.50663,157.29544,339.64,0.47,0.48,"2022-07-30",30,1,"nominal","2.0NRT",293.58,5.11,"D"
