"","latitude","longitude","bright_ti4","scan","track","acq_date","acq_time","satellite","confidence","version","bright_ti5","frp","daynight"
"1",50.54573,26.26376,299.92,0.5,0.49,"2023-05-13",105,1,"nominal","2.0NRT",278.41,1.47,"N"
"2",50.54319,26.26241,299.63,0.5,0.49,"2023-05-13",105,1,"nominal","2.0NRT",278.23,0.91,"N"
"3",41.02162,28.55344,302.63,0.61,0.71,"2023-05-13",107,1,"nominal","2.0NRT",278.99,1.59,"N"
"4",58.5966,39.64992,315.87,0.38,0.59,"2023-05-13",102,1,"nominal","2.0NRT",272.72,1.29,"N"
"5",58.59464,39.65549,301.43,0.39,0.59,"2023-05-13",102,1,"nominal","2.0NRT",272.43,1.18,"N"
"6",59.15107,37.874,335.13,0.32,0.55,"2023-05-13",102,1,"nominal","2.0NRT",283.74,2.65,"N"
"7",59.15266,37.86916,312.41,0.32,0.55,"2023-05-13",102,1,"nominal","2.0NRT",280.98,1.6,"N"
"8",59.14993,37.85913,297.44,0.32,0.55,"2023-05-13",102,1,"nominal","2.0NRT",282.37,1.6,"N"
"9",59.14835,37.86393,308.78,0.32,0.55,"2023-05-13",102,1,"nominal","2.0NRT",281.76,1.6,"N"
"10",59.14678,37.8687,313.4,0.32,0.55,"2023-05-13",102,1,"nominal","2.0NRT",282.23,2.65,"N"
"11",59.15035,37.83955,312.26,0.32,0.55,"2023-05-13",102,1,"nominal","2.0NRT",286.89,1.9,"N"
"12",59.14721,37.84909,301.8,0.32,0.55,"2023-05-13",102,1,"nominal","2.0NRT",284.9,2.19,"N"
"13",59.14563,37.85387,306.72,0.32,0.55,"2023-05-13",102,1,"nominal","2.0NRT",283.69,1.08,"N"
"14",59.14137,37.84852,303.65,0.32,0.55,"2023-05-13",102,1,"nominal","2.0NRT",285.83,1.08,"N"
"15",59.15025,37.85907,301.47,0.32,0.55,"2023-05-13",102,1,"nominal","2.0NRT",282.52,0.73,"N"
"16",59.14869,37.86389,300.19,0.32,0.55,"2023-05-13",102,1,"nominal","2.0NRT",281.12,1.06,"N"
"17",59.14713,37.86869,313.88,0.32,0.55,"2023-05-13",102,1,"nominal","2.0NRT",281.57,1.06,"N"
"18",59.15061,37.8394,311.3,0.32,0.55,"2023-05-13",102,1,"nominal","2.0NRT",285.63,1.54,"N"
"19",59.14751,37.849,298.49,0.32,0.55,"2023-05-13",102,1,"nominal","2.0NRT",283.93,0.73,"N"
"20",59.14595,37.8538,307.59,0.32,0.55,"2023-05-13",102,1,"nominal","2.0NRT",283.87,0.73,"N"
"21",59.14169,37.84843,301.23,0.32,0.55,"2023-05-13",102,1,"nominal","2.0NRT",285.51,1.38,"N"
"22",59.14081,37.81412,308.59,0.32,0.55,"2023-05-13",102,1,"nominal","2.0NRT",278.18,0.7,"N"
"23",59.13184,37.82327,304.36,0.32,0.55,"2023-05-13",102,1,"nominal","2.0NRT",279.39,0.86,"N"
"24",59.1338,37.79874,338.54,0.32,0.55,"2023-05-13",102,1,"nominal","2.0NRT",281.95,2.34,"N"
"25",59.13537,37.79393,308.36,0.32,0.55,"2023-05-13",102,1,"nominal","2.0NRT",279.51,2.34,"N"
